SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
2523,09-05-2023,ICICIGI,NSECM,11.11.03,SELL,1089.8,92,1081.3,1086.9,113,13.20.03,SL,,1089.85,1090.4,1089.6,1087.25,1091.65416666667,1100.20181879167,1083.10651454167,,1081.266866,,,,,,,,,Algo1.11,True
2524,09-05-2023,ASIANPAINT,NSECM,12.07.02,BUY,3062.2,33,3086.2,3044.9,169,13.35.02,SL,,3060.95,3063.0,3060.0,3044.1,3060.33452380952,3084.29694313095,3036.3721044881,3086.177026,,,,,,,,,,Algo1.11,None
2525,09-05-2023,CHOLAFIN,NSECM,12.35.02,SELL,991.8,101,981.1,989.1,197,13.35.02,TGT,,992.15,992.15,991.6,981.0,994.253571428571,1004.99151,983.515632857143,,981.08856,,,,,,,,,Algo1.11,True
2526,09-05-2023,BANKNIFTY,INDEX,10.15.04,BUY,43436.1,25,43579.4,43332.9,57,13.54.03,SL,,43435.0,43438.25,43430.0,43316.1,43418.8625,43562.14474625,43275.58025375,43579.43913,,,,,,,,,,Algo1.11,None
2527,09-05-2023,ACC,NSECM,13.03.02,SELL,1769.6,57,1755.7,1764.8,225,14.14.02,SL,,1770.45,1771.0,1769.15,1762.85,1772.27380952381,1786.15071345238,1758.39690559524,,1755.744032,,,,,,,,,Algo1.11,True
2528,09-05-2023,BATAINDIA,NSECM,13.08.02,SELL,1495.8,67,1484.1,1504.2,225,14.18.02,SL,,1495.75,1495.75,1495.75,1505.0,1497.79166666667,1509.51937541667,1486.06395791667,,1484.087886,,,,,,,,,Algo1.11,None
2529,09-05-2023,DABUR,NSECM,15.18.03,SELL,515.1,193,509.1,520.7,255,15.18.03,EXIT,517.55,517.75,517.8,517.55,517.55,515.1,,,,,0.0,0.0499999999999545,0.200000000000045,G,Normal,0.5185,4154.67668907168,35698251.0999999,Algo2.11,
2530,09-05-2023,TATASTEEL,NSECM,15.18.03,SELL,110.7,913,108.6,112.3,121,15.18.03,EXIT,109.55,109.55,109.55,109.5,109.55,110.7,,,,,0.0499999999999972,0.0,0.0,G,,0.51822,916.438398404378,35709018.8499999,Algo2.11,
2531,09-05-2023,INFY,NSECM,11.40.04,BUY,1270.0,79,1279.9,1262.8,140,15.19.02,EXIT,1271.35,1270.0,1270.1,1269.8,1271.35,1267.79184397163,1277.71865410993,1257.86503383333,1279.9441,,,,,,,,,,Algo1.1,None
2532,09-05-2023,NIFTY,INDEX,09.20.03,BUY,18343.9,50,18404.4,18393.4,0,15.19.04,EXIT,18296.75,18343.05,18346.0,18341.55,18296.75,18343.8666666667,18404.4014266667,18283.3319066667,18404.43487,,,,,,,,,,Algo1.1,True
2533,09-05-2023,TATACONSUM,NSECM,10.16.07,BUY,790.0,127,798.5,783.9,56,15.19.02,EXIT,788.85,790.0,790.15,790.0,788.85,787.88918128655,796.398384444445,779.379978128655,798.532,,,,,,,,,,Algo1.1,None
2534,09-05-2023,SUNPHARMA,NSECM,13.59.03,BUY,956.0,105,966.3,948.6,281,15.19.02,EXIT,958.7,955.75,956.15,955.65,958.7,954.083928571428,964.388035,943.779822142857,966.3248,,,,,,,,,,Algo1.11,None
2535,10-05-2023,BANKNIFTY,NSECM,09.58.05,BUY,43104.6,2,43327.5,42962.4,196,09.58.05,SL,43327.85,43015.0,43021.1,42962.05,42962.35,43104.6,,,,,0.299999999995634,6.09999999999855,52.6500000000015,G,Breakout,1.03589,1840.06239979901,2858029.2,Algo2.11,
2536,10-05-2023,APOLLOTYRE,NSECM,10.28.02,SELL,369.6,274,364.8,373.6,151,10.28.02,TGT,,365.45,365.5,364.55,365.3,369.6,,,,,0.75,0.0500000000000114,0.149999999999977,G,Strong support,0.80651,2509.5528048477,5750077.50000003,Algo2.11,
2537,10-05-2023,BATAINDIA,NSECM,09.43.03,SELL,1498.6,67,1486.9,1494.6,29,11.08.03,SL,,1498.0,1498.75,1498.0,1493.95,1501.66726190476,1513.42531656548,1489.90920724405,,1486.865962,,,,,,,,,Algo1.11,True
2538,10-05-2023,BANKNIFTY,INDEX,11.07.05,BUY,43058.8,25,43200.9,43175.1,113,11.36.04,SL,43327.85,43050.0,43064.25,43050.0,43184.0,43052.6720238095,43194.7458414881,42910.598206131,43200.89404,,,,,,,,,,Algo1.11,True
2539,10-05-2023,AXISBANK,NSECM,10.39.04,BUY,887.1,113,896.7,889.5,85,13.13.03,SL,,887.65,887.65,886.6,889.6,884.745238095238,894.300486666667,875.18998952381,896.68068,,,,,,,,,,Algo1.11,True
2540,10-05-2023,ACC,NSECM,11.07.03,BUY,1759.5,57,1773.3,1749.6,113,14.13.03,SL,,1760.0,1760.0,1758.9,1749.1,1756.29285714286,1770.04463021429,1742.54108407143,1773.276885,,,,,,,,,,Algo1.11,None
2541,10-05-2023,HDFC,NSECM,15.18.03,BUY,2745.2,36,2773.3,2731.5,15,15.18.03,EXIT,2753.5,2753.05,2753.65,2753.05,2753.5,2745.2,,,,,0.0,0.150000000000091,0.449999999999818,R,Normal,0.68488,2351.10318595897,34588734.5999998,Algo2.11,
2542,10-05-2023,POWERGRID,NSECM,15.18.04,SELL,246.1,404,241.1,248.8,40,15.18.04,EXIT,247.55,247.55,247.85,247.45,247.55,246.1,,,,,0.100000000000023,0.299999999999983,0.0,G,Indecisive,0.50573,816.097350571545,34600417.2999998,Algo2.11,
2543,10-05-2023,IRCTC,NSECM,15.18.04,SELL,621.9,160,614.6,628.6,286,15.18.04,EXIT,624.75,624.7,624.75,624.2,624.75,621.9,,,,,0.5,0.0,0.0499999999999545,R,Strong support,0.68457,840.790907344226,34601042.0499998,Algo2.11,
2544,10-05-2023,INFY,NSECM,12.04.03,SELL,1263.1,79,1253.2,1270.2,168,15.19.03,EXIT,1262.35,1263.0,1263.2,1263.0,1262.35,1265.4624260355,1275.37099683136,1255.55385523965,,1253.209927,,,,,,,,,Algo1.1,None
2545,10-05-2023,CHOLAFIN,NSECM,10.39.03,BUY,982.0,102,992.6,984.7,85,15.19.02,EXIT,990.55,981.95,982.3,981.9,990.55,979.654761904762,990.235033333333,969.074490476191,992.6056,,,,,,,,,,Algo1.11,True
2546,10-05-2023,BANKNIFTY,INDEX,09.16.11,BUY,43241.1,25,43383.8,43357.9,0,15.19.04,EXIT,43327.85,43190.0,43287.25,43190.0,43327.85,43240.25,43382.942825,43097.557175,43383.79563,,,,,,,,,,Algo1.1,True
2547,10-05-2023,HCLTECH,NSECM,12.31.03,BUY,1078.1,93,1086.5,1072.0,197,15.19.03,EXIT,1077.8,1078.1,1078.1,1078.0,1077.8,1076.01488095238,1084.44007747024,1067.58968443452,1086.541523,,,,,,,,,,Algo1.11,None
2548,10-05-2023,MUTHOOTFIN,NSECM,14.24.05,BUY,1070.5,93,1078.9,1064.5,308,15.19.04,EXIT,1070.75,1070.65,1070.65,1069.95,1070.75,1068.59083063646,1076.95789684035,1060.22376443258,1078.882015,,,,,,,,,,Algo1.1,None
2549,11-05-2023,BANKNIFTY,INDEX,09.30.06,BUY,43390.2,25,43533.4,43507.4,0,10.02.05,SL,,43397.95,43399.25,43380.0,43491.85,43390.0,43533.187,43246.813,43533.38766,,,,,,,,,,Algo1.1,True
2550,11-05-2023,BANKNIFTY,NSECM,10.12.05,BUY,43439.4,2,43611.1,43296.0,294,10.12.05,TGT,,43530.95,43625.0,43530.95,43569.9,43439.4,,,,,0.0,55.0999999999985,38.9500000000044,R,Breakout,0.89924,1834.04719210551,4274109.1,Algo2.11,
2551,11-05-2023,BANKNIFTY,INDEX,09.57.06,BUY,43440.9,25,43584.3,43558.2,29,10.12.05,SL,,43433.8,43449.6,43433.8,43569.9,43425.318452381,43568.6220032738,43282.0149014881,43584.25497,,,,,,,,,,Algo1.11,True
2552,11-05-2023,ACC,NSECM,10.25.04,BUY,1769.8,57,1783.7,1774.6,57,10.43.04,TGT,,1770.95,1771.0,1769.05,1782.95,1767.54285714286,1781.38271771429,1753.70299657143,1783.657534,,,,,,,,,,Algo1.11,True
2553,11-05-2023,BATAINDIA,NSECM,10.53.03,BUY,1525.3,66,1537.2,1529.4,85,13.18.03,SL,,1525.0,1525.65,1524.2,1529.95,1523.52738095238,1535.45660034524,1511.59816155952,1537.243099,,,,,,,,,,Algo1.11,True
2554,11-05-2023,INFY,NSECM,10.26.03,SELL,1266.3,79,1256.4,1262.9,56,13.48.04,SL,,1265.3,1267.0,1265.05,1262.25,1268.91052631579,1278.84609573684,1258.97495689474,,1256.384871,,,,,,,,,Algo1.1,True
2555,11-05-2023,NIFTY,INDEX,13.42.05,BUY,18364.6,50,18425.2,18321.0,253,14.57.05,SL,,18366.2,18366.3,18363.2,18324.6,18364.3202380952,18424.9224948809,18303.7179813095,18425.20318,,,,,,,,,,Algo1.11,None
2556,11-05-2023,TATACONSUM,NSECM,15.18.04,SELL,787.7,127,778.5,796.2,70,15.18.04,EXIT,789.8,789.85,789.9,789.75,789.8,787.7,,,,,0.0499999999999545,0.0499999999999545,0.0500000000000682,G,Normal,0.49447,1071.06857525887,34725654.9999998,Algo2.11,
2557,11-05-2023,UPL,NSECM,15.18.05,SELL,685.3,146,677.5,692.7,132,15.18.05,EXIT,683.15,683.45,683.5,683.05,683.15,685.3,,,,,0.100000000000023,0.0499999999999545,0.300000000000068,G,Normal,0.49431,791.16449469253,34732965.9499998,Algo2.11,
2558,11-05-2023,CHOLAFIN,NSECM,13.14.03,BUY,996.1,100,1006.9,988.4,225,15.19.04,EXIT,998.3,996.35,996.5,996.0,998.3,993.705952380953,1004.43797666667,982.973928095238,1006.85788,,,,,,,,,,Algo1.11,None
2559,12-05-2023,ICICIGI,NSECM,09.45.03,BUY,1114.7,90,1123.4,1117.7,28,10.08.04,SL,,1114.55,1114.9,1114.55,1118.15,1112.59482758621,1121.30644508621,1103.88321008621,1123.428101,,,,,,,,,,Algo1.1,True
2560,12-05-2023,BANKNIFTY,INDEX,09.44.04,SELL,43390.3,25,43247.1,43493.4,29,10.21.09,SL,,43386.5,43400.0,43376.5,43490.8,43402.2577380952,43545.485188631,43259.0302875595,,43247.11201,,,,,,,,,Algo1.11,None
2561,12-05-2023,BANKNIFTY,INDEX,09.17.07,BUY,43399.4,25,43542.6,43516.6,0,10.36.04,SL,,43376.45,43412.65,43366.6,43510.0,43396.1333333333,43539.3405733333,43252.9260933333,43542.61802,,,,,,,,,,Algo1.1,True
2562,12-05-2023,ACC,NSECM,10.40.01,BUY,1832.1,55,1846.4,1821.8,85,10.49.02,SL,,1833.95,1833.95,1831.45,1820.0,1829.48095238095,1843.8057882381,1815.15611652381,1846.445343,,,,,,,,,,Algo1.11,None
2563,12-05-2023,BHARATFORG,NSECM,09.45.02,SELL,771.9,130,763.6,769.8,28,13.39.02,TGT,,772.05,772.05,771.85,762.5,773.859770114943,782.217455632184,765.502084597701,,763.56348,,,,,,,,,Algo1.1,True
2564,12-05-2023,INFY,NSECM,13.01.01,BUY,1250.2,80,1260.0,1243.2,224,15.19.05,EXIT,1244.8,1250.05,1250.75,1250.0,1244.8,1247.72888888889,1257.49860608889,1237.95917168889,1259.989066,,,,,,,,,,Algo1.1,None
2565,12-05-2023,BATAINDIA,NSECM,12.32.02,BUY,1529.6,65,1541.6,1521.0,197,15.19.02,EXIT,1522.4,1529.25,1529.8,1529.15,1522.4,1527.61785714286,1539.57910496429,1515.65660932143,1541.576768,,,,,,,,,,Algo1.11,None
2566,15-05-2023,ACC,NSECM,10.32.02,BUY,1794.9,56,1809.0,1799.7,29,11.49.02,TGT,,1795.0,1795.15,1794.5,1808.85,1792.57857142857,1806.61446164286,1778.54268121429,1808.954067,,,,,,,,,,Algo1.11,True
2567,15-05-2023,BANKNIFTY,INDEX,10.32.04,SELL,43887.2,25,43742.4,43991.5,29,12.40.04,SL,,43887.0,43888.95,43882.0,43996.0,43889.1553571429,44033.9895698214,43744.3211444643,,43742.37224,,,,,,,,,Algo1.11,None
2568,15-05-2023,NIFTY,INDEX,11.00.04,BUY,18400.2,50,18460.9,18449.9,57,12.40.04,SL,,18396.35,18402.85,18396.35,18449.7,18400.6482142857,18461.3703533929,18339.9260751786,18460.92066,,,,,,,,,,Algo1.11,True
2569,15-05-2023,BANKNIFTY,INDEX,10.05.06,BUY,43904.7,25,44049.6,44023.2,0,12.46.04,SL,,43893.0,43910.0,43888.95,44009.05,43902.9833333333,44047.8631783333,43758.1034883333,44049.58551,,,,,,,,,,Algo1.1,True
2570,15-05-2023,HINDALCO,NSECM,13.17.03,SELL,407.6,243,402.9,412.0,8,13.17.03,SL,,411.7,412.2,411.55,411.95,407.6,,,,,0.149999999999977,0.25,0.25,R,,0.5359,4314.92261245493,19386763.75,Algo2.11,
2571,15-05-2023,BANKNIFTY,NSECM,13.43.03,BUY,43891.4,2,44049.1,43746.6,196,13.43.03,TGT,,44047.0,44060.0,44043.3,44050.0,43891.4,,,,,3.69999999999709,10.0,3.0,R,Breakout,0.53325,1891.22728790543,22077811.9500001,Algo2.11,
2572,16-05-2023,BANKNIFTY,INDEX,09.16.05,SELL,44011.7,25,43866.5,43892.9,0,09.36.05,SL,,44067.6,44068.95,43991.5,43872.5,44017.85,44163.108905,43872.591095,,43866.46139,,,,,,,,,Algo1.1,True
2573,16-05-2023,BANKNIFTY,INDEX,09.43.05,BUY,43940.5,25,44085.5,44059.1,29,10.04.05,SL,,43928.05,43946.25,43926.05,44061.2,43941.9648809524,44086.9733650595,43796.9563968452,44085.50365,,,,,,,,,,Algo1.11,True
2574,16-05-2023,BATAINDIA,NSECM,10.39.04,SELL,1540.5,65,1528.4,1549.2,85,12.09.04,SL,,1540.1,1540.6,1540.05,1547.95,1543.0119047619,1555.09368797619,1530.93012154762,,1528.437885,,,,,,,,,Algo1.11,None
2575,16-05-2023,SUNPHARMA,NSECM,09.43.04,SELL,956.7,105,946.4,954.1,29,14.33.05,TGT,,956.8,957.0,956.1,946.3,959.260714285714,969.62073,948.900698571429,,946.36764,,,,,,,,,Algo1.11,True
2576,16-05-2023,NIFTY,INDEX,12.03.05,BUY,18388.4,50,18449.1,18344.7,169,15.01.05,SL,,18389.5,18391.85,18387.0,18344.95,18387.3660714286,18448.0443794643,18326.6877633929,18449.08172,,,,,,,,,,Algo1.11,None
2577,16-05-2023,AMBUJACEM,NSECM,15.18.04,SELL,407.2,250,399.0,411.6,10,15.18.04,EXIT,400.35,400.3,400.4,400.3,400.35,407.2,,,,,0.0,0.0499999999999545,0.0500000000000114,R,Normal,0.67677,3756.38567134032,36540710.4499999,Algo2.11,
2578,16-05-2023,TATASTEEL,NSECM,15.18.04,SELL,108.5,930,106.6,110.1,75,15.18.04,EXIT,107.5,107.45,107.5,107.4,107.5,108.5,,,,,0.0499999999999972,0.0,0.0499999999999972,R,,0.67644,1075.30791127529,36550962.2499999,Algo2.11,
2579,16-05-2023,LUPIN,NSECM,15.18.05,SELL,789.1,126,778.1,797.6,129,15.18.05,EXIT,791.4,791.05,791.4,791.0,791.4,789.1,,,,,0.0499999999999545,0.0,0.350000000000023,R,Normal,0.6762,959.0810173672,36556170.8999999,Algo2.11,
2580,16-05-2023,INFY,NSECM,14.24.04,SELL,1266.8,79,1256.9,1273.9,308,15.19.04,EXIT,1263.9,1266.95,1267.0,1266.5,1263.9,1269.23279395901,1279.17088673571,1259.29470118231,,1256.880956,,,,,,,,,Algo1.1,None
2581,17-05-2023,BANKNIFTY,INDEX,10.13.04,BUY,43882.9,25,44027.7,43778.6,57,10.42.04,SL,43768.05,43873.75,43893.0,43873.75,43783.55,43854.6821428572,43999.4025939286,43709.9616917857,44027.71357,,,,,,,,,,Algo1.11,None
2582,17-05-2023,BANKNIFTY,NSECM,11.49.03,BUY,43856.0,2,44101.7,43711.3,48,11.49.03,SL,43768.05,43734.15,43734.15,43708.0,43714.25,43856.0,,,,,6.25,0.0,19.9000000000015,G,Breakout,0.87599,2110.2063638021,25402894.85,Algo2.11,
2583,17-05-2023,INFY,NSECM,09.16.03,SELL,1255.0,80,1245.2,1251.6,0,11.53.02,TGT,,1260.6,1260.95,1252.35,1245.25,1255.55,1265.3809565,1245.7190435,,1245.17335,,,,,,,,,Algo1.1,True
2584,17-05-2023,SUNPHARMA,NSECM,13.00.02,SELL,929.8,108,919.8,937.0,225,14.29.07,SL,,929.65,930.0,929.55,936.6,932.001785714286,942.067405,921.936166428572,,919.75816,,,,,,,,,Algo1.11,None
2585,17-05-2023,ACC,NSECM,12.04.04,SELL,1641.0,61,1628.2,1636.6,169,14.37.03,SL,,1640.9,1641.6,1640.5,1636.35,1644.09226190476,1656.96550431548,1631.21901949405,,1628.15097,,,,,,,,,Algo1.11,True
2586,17-05-2023,BANKNIFTY,INDEX,09.16.06,BUY,43857.8,25,44002.5,43976.2,0,15.19.03,EXIT,43768.05,43894.95,43903.0,43802.0,43768.05,43856.0,44000.7248,43711.2752,44002.53074,,,,,,,,,,Algo1.1,True
2587,18-05-2023,DIVISLAB,NSEFO,10.36.06,SELL,3152.0,150,3127.3,3169.8,28,10.43.05,SL,3143.95,3148.55,3154.95,3147.7,3171.0,3156.61264367816,3181.32892067816,3131.89636667816,,3127.31984,,,,,,,,,Algo1.1,None
2588,18-05-2023,BANKNIFTY,INDEX,10.09.06,SELL,43868.4,25,43723.6,43972.6,0,10.46.05,SL,,43866.0,43879.35,43859.25,43969.85,43868.7166666667,44013.4834316667,43723.9499016667,,43723.63428,,,,,,,,,Algo1.1,None
2589,18-05-2023,NESTLEIND,NSEFO,10.08.08,SELL,21818.5,40,21746.5,21870.3,0,10.57.04,SL,21723.25,21830.2,21830.2,21814.65,21867.85,21819.8333333333,21891.8387833333,21747.8278833333,,21746.49895,,,,,,,,,Algo1.1,None
2590,18-05-2023,BAJFINANCE,NSEFO,10.36.06,SELL,6799.9,125,6777.5,6816.1,28,11.02.05,SL,6786.5,6800.0,6800.35,6798.4,6815.7,6803.43045977012,6825.88178028736,6780.97913925287,,6777.46033,,,,,,,,,Algo1.1,None
2591,18-05-2023,SIEMENS,NSEFO,10.40.05,SELL,3857.5,275,3827.3,3879.2,28,11.02.06,SL,3839.8,3856.7,3858.0,3856.15,3877.0,3864.35747126437,3894.61539026437,3834.09955226437,,3827.295775,,,,,,,,,Algo1.1,None
2592,18-05-2023,BANKNIFTY,INDEX,10.15.05,SELL,43906.1,25,43761.2,44010.4,29,11.16.03,SL,,43895.9,43915.0,43895.9,44006.3,43934.9898809524,44079.9753475595,43790.0044143453,,43761.20987,,,,,,,,,Algo1.11,None
2593,18-05-2023,SHREECEM,NSEFO,11.30.04,SELL,24476.5,25,24395.7,24410.4,56,11.44.05,SL,,24476.8,24476.8,24476.35,24402.1,24479.2292397661,24560.0106962573,24398.4477832749,,24395.72755,,,,,,,,,Algo1.1,True
2594,18-05-2023,DRREDDY,NSEFO,11.08.04,BUY,4464.8,125,4499.8,4439.6,56,12.02.04,SL,4423.15,4465.8,4465.8,4464.5,4429.5,4462.30116959064,4497.24098774854,4427.36135143275,4499.759384,,,,,,,,,,Algo1.1,None
2595,18-05-2023,LT,NSEFO,11.07.04,SELL,2218.7,300,2201.3,2212.7,56,12.18.04,TGT,,2219.8,2220.35,2218.0,2201.65,2221.48362573099,2238.87784252047,2204.08940894152,,2201.327579,,,,,,,,,Algo1.1,True
2596,18-05-2023,ULTRACEMCO,NSEFO,11.54.04,SELL,7684.0,100,7658.6,7663.3,84,12.20.05,SL,,7684.0,7684.0,7684.0,7659.15,7688.07117647059,7713.44181135294,7662.70054158823,,7658.6428,,,,,,,,,Algo1.1,True
2597,18-05-2023,COLPAL,NSEFO,11.30.03,SELL,1637.5,350,1624.7,1633.1,56,12.23.04,TGT,1619.3,1637.45,1637.45,1637.45,1622.9,1640.31198830409,1653.15563117251,1627.46834543567,,1624.678375,,,,,,,,,Algo1.1,True
2598,18-05-2023,MARUTI,NSEFO,11.47.04,BUY,9113.9,100,9144.0,9092.2,84,12.24.03,SL,,9118.9,9118.9,9112.15,9094.1,9109.59156862745,9139.65322080392,9079.52991645098,9143.97587,,,,,,,,,,Algo1.1,None
2599,18-05-2023,PIIND,NSEFO,10.55.04,BUY,3300.0,250,3325.8,3281.4,28,12.24.04,SL,,3300.0,3300.0,3300.0,3280.0,3294.63045977011,3320.42741627011,3268.83350327011,3325.839,,,,,,,,,,Algo1.1,None
2600,18-05-2023,HDFCAMC,NSEFO,11.28.04,BUY,1825.3,300,1839.6,1815.0,28,12.25.04,SL,1805.5,1825.3,1825.3,1825.3,1815.7,1822.00459770115,1836.27089370115,1807.73830170115,1839.592099,,,,,,,,,,Algo1.1,None
2601,18-05-2023,NAUKRI,NSEFO,11.31.05,SELL,3792.5,125,3762.8,3782.3,56,12.42.04,TGT,,3795.0,3795.0,3791.65,3762.75,3798.39035087719,3828.13174732456,3768.64895442982,,3762.804725,,,,,,,,,Algo1.1,True
2602,18-05-2023,BAJAJFINSV,NSECM,11.31.03,BUY,1427.5,70,1438.7,1419.5,84,12.54.03,SL,,1427.95,1427.95,1426.95,1419.65,1425.63235294118,1436.79505426471,1414.46965161765,1438.677325,,,,,,,,,,Algo1.1,None
2603,18-05-2023,MARUTI,NSEFO,12.13.04,SELL,9106.2,100,9076.1,9081.6,29,13.03.04,SL,,9106.45,9106.45,9106.1,9084.95,9109.81666666667,9139.87906166667,9079.75427166667,,9076.14954,,,,,,,,,Algo1.11,True
2604,18-05-2023,APOLLOHOSP,NSEFO,12.20.04,SELL,4489.8,125,4454.6,4477.7,29,13.04.04,SL,,4490.0,4490.0,4489.7,4474.8,4497.19642857143,4532.40947660714,4461.98338053571,,4454.644866,,,,,,,,,Algo1.11,True
2605,18-05-2023,NAUKRI,NSEFO,12.51.05,SELL,3763.9,125,3734.4,3753.7,57,13.05.04,SL,,3763.95,3763.95,3763.95,3754.15,3767.15952380952,3796.65638288095,3737.6626647381,,3734.428663,,,,,,,,,Algo1.11,True
2606,18-05-2023,INDIGO,NSEFO,12.34.04,SELL,2302.9,300,2284.9,2296.7,57,13.08.04,TGT,,2304.1,2304.1,2302.55,2285.65,2306.25714285714,2324.31513628571,2288.19914942857,,2284.868293,,,,,,,,,Algo1.11,True
2607,18-05-2023,APOLLOHOSP,NSEFO,11.27.03,SELL,4503.7,125,4468.4,4491.5,56,13.12.03,TGT,,4503.7,4503.7,4503.7,4465.2,4510.59678362573,4545.91475644152,4475.27881080994,,4468.436029,,,,,,,,,Algo1.1,True
2608,18-05-2023,BOSCHLTD,NSEFO,12.16.04,SELL,19222.0,50,19158.6,19170.1,28,13.15.02,SL,,19221.95,19221.95,19221.95,19170.05,19231.0367816092,19294.4992029885,19167.5743602299,,19158.5674,,,,,,,,,Algo1.1,True
2609,18-05-2023,SRF,NSEFO,13.12.04,SELL,2442.8,375,2423.7,2456.6,57,13.32.03,SL,,2442.8,2442.8,2442.8,2455.9,2446.82380952381,2465.98243995238,2427.66517909524,,2423.672876,,,,,,,,,Algo1.11,None
2610,18-05-2023,LT,NSEFO,12.32.04,SELL,2201.6,300,2184.4,2214.0,57,13.44.03,SL,,2200.5,2202.0,2200.2,2212.8,2205.36547619048,2222.63348786905,2188.0974645119,,2184.361472,,,,,,,,,Algo1.11,None
2611,18-05-2023,ADANIENT,NSEFO,12.01.04,BUY,1909.4,250,1924.4,1898.6,112,13.45.03,SL,,1909.0,1909.8,1909.0,1898.2,1907.25589970502,1922.18971339971,1892.32208601032,1924.350602,,,,,,,,,,Algo1.1,None
2612,18-05-2023,HAL,NSEFO,12.02.04,BUY,3101.2,300,3125.5,3109.6,112,13.46.02,SL,,3101.25,3101.25,3101.25,3111.15,3095.66430678466,3119.90335830679,3071.42525526254,3125.482396,,,,,,,,,,Algo1.1,True
2613,18-05-2023,BANKNIFTY,NSECM,13.46.02,BUY,43979.3,2,44148.7,43834.2,113,13.46.02,SL,,43923.3,43923.3,43763.2,43806.6,43979.3,,,,,43.4000000000015,0.0,116.700000000004,G,Breakout,0.67215,5305.93207363603,51276833.35,Algo2.11,
2614,18-05-2023,CANBK,NSECM,13.46.02,SELL,303.2,333,299.2,306.5,28,13.46.02,TGT,,300.85,300.95,299.1,299.75,303.2,,,,,0.649999999999977,0.0999999999999659,1.10000000000002,G,Breakout,0.67706,3552.51481076314,51425009.15,Algo2.11,
2615,18-05-2023,ADANIENT,NSEFO,12.31.04,SELL,1903.5,250,1888.6,1898.4,57,13.48.04,SL,,1901.9,1904.2,1901.2,1899.75,1906.25238095238,1921.17833709524,1891.32642480952,,1888.595595,,,,,,,,,Algo1.11,True
2616,18-05-2023,BOSCHLTD,NSEFO,12.59.03,SELL,19189.5,50,19126.2,19137.7,29,13.52.02,SL,,19189.45,19189.45,19189.45,19120.75,19197.5136904762,19260.8654856548,19134.1618952976,,19126.17465,,,,,,,,,Algo1.11,True
2617,18-05-2023,ICICIGI,NSECM,12.05.03,SELL,1115.2,90,1106.5,1112.2,141,13.55.02,TGT,,1115.7,1115.7,1115.0,1106.95,1117.17916666667,1125.92667954167,1108.43165379167,,1106.467984,,,,,,,,,Algo1.11,True
2618,18-05-2023,HAL,NSEFO,13.06.04,BUY,3113.1,300,3137.5,3095.5,85,14.12.05,SL,,3113.1,3113.15,3113.1,3095.0,3109.31607142857,3133.66201626786,3084.97012658929,3137.475573,,,,,,,,,,Algo1.11,None
2619,18-05-2023,HINDUNILVR,NSEFO,11.06.04,SELL,2649.9,300,2629.2,2642.7,56,14.16.05,SL,,2650.1,2650.1,2649.8,2642.9,2652.06608187134,2672.8317592924,2631.30040445029,,2629.151283,,,,,,,,,Algo1.1,True
2620,18-05-2023,TATACONSUM,NSECM,10.35.04,BUY,783.1,128,791.6,777.0,28,14.20.03,SL,,782.7,783.2,782.7,777.0,781.096551724138,789.532394482759,772.660708965517,791.55748,,,,,,,,,,Algo1.1,None
2621,18-05-2023,SHREECEM,NSEFO,13.47.03,SELL,24214.8,25,24134.9,24149.4,85,14.46.04,SL,,24214.85,24214.85,24214.85,24148.4,24228.4005952381,24308.3543172024,24148.4468732738,,24134.89116,,,,,,,,,Algo1.11,True
2622,18-05-2023,GRASIM,NSEFO,13.31.03,BUY,1705.6,475,1719.0,1710.2,85,14.58.04,SL,,1705.35,1705.7,1705.35,1710.2,1703.13214285714,1716.46766753571,1689.79661817857,1718.954848,,,,,,,,,,Algo1.11,True
2623,18-05-2023,BAJAJ-AUTO,NSEFO,10.42.05,BUY,4546.0,250,4581.6,4520.4,28,15.02.03,SL,4521.5,4546.0,4546.0,4546.0,4518.0,4541.75,4577.3119025,4506.1880975,4581.59518,,,,,,,,,,Algo1.1,None
2624,18-05-2023,SBICARD,NSECM,11.03.04,BUY,892.7,112,902.3,885.8,56,15.03.06,SL,,893.0,893.0,892.0,885.85,890.740643274854,900.360642222222,881.120644327485,902.34116,,,,,,,,,,Algo1.1,None
2625,18-05-2023,SBICARD,NSECM,10.15.05,BUY,891.0,112,900.6,884.1,29,15.05.03,SL,,890.95,891.0,890.8,884.85,888.992261904762,898.593378333333,879.391145476191,900.6228,,,,,,,,,,Algo1.11,None
2626,18-05-2023,RELIANCE,NSEFO,11.04.04,BUY,2451.4,250,2470.6,2437.6,56,15.07.05,SL,,2452.5,2452.65,2449.45,2436.4,2448.32514619883,2467.49553209357,2429.15476030409,2470.594462,,,,,,,,,,Algo1.1,None
2627,18-05-2023,KOTAKBANK,NSEFO,13.26.03,BUY,1921.8,400,1936.8,1927.0,113,15.07.05,SL,,1921.15,1922.4,1920.75,1926.15,1919.06904761905,1934.09535826191,1904.04273697619,1936.847694,,,,,,,,,,Algo1.11,True
